Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9802512610037766,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.1576457060350362,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.1670933082875356,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9802512610037766,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.157653548477277,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16710178196943212,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9802512610037766,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.15764581258995794,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16709342341908312,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.20088136814994167,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,0.6621407896110294,0.4814901622509735,-0.15316623488945183,-0.17484625633258172,-0.1899525683677504,-0.0468232867919575,-0.17073841972026466,-0.13626843312258205,-0.1460204485324019,-0.16277173796309394,-0.04479102304877106,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.15764570070729012,0.056472744518930584,0.48306718408957355,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16709330253095825,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9802512610037766,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.15764578062348142,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16709338887961886,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.20088136814994167,-0.18513670599280938,-0.2528022571274291,0.5817616564312565,-0.10165242812082498,0.9113060915834438,0.9647158110272718,0.9599407678003559,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,0.6191589264134398,0.4814901622509735,-0.15316623488945183,-0.17484625633258172,-0.1899525683677504,-0.0468232867919575,-0.17073841972026466,-0.13626843312258205,-0.1460204485324019,-0.16277173796309394,-0.04479102304877106,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.1576457486570049,0.056472744518930584,0.48306718408957355,-0.043182318778083026,0.9660057351077961,0.7311869031698373,0.9565330016942692,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,0.9676275438122988,0.9599407678003559,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.5817616564312565,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16709335434015463,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.6215122448725087,-0.10165242812082498,0.9676027933682054,1.0206898492446232,1.0165075428324213,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9659239732712466,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.15764578062348142,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.0219613521251059,0.7824500091685485,1.0138423245970822,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0247753134169908,1.0165075428324213,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.6215122448725087,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16709338887961886,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9802512610037766,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.15765343126686307,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16710165532472987,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.20088136814994167,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,0.6621407896110294,0.4814901622509735,-0.15316623488945183,-0.17484625633258172,-0.1899525683677504,-0.0468232867919575,-0.17073841972026466,-0.13626843312258205,-0.1460204485324019,-0.16277173796309394,-0.04479102304877106,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,-5.504251155139897,0.056472744518930584,0.48306718408957355,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,-5.950530699545995,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
0.7131788591887481,-0.2008826958058953,-0.18513670599280938,-0.2528022571274291,0.629462362560759,-0.10165242812082498,0.9788621337251578,1.0318846568880935,1.0278208978388343,-0.1891126535399008,-0.22932722795460228,-0.3797636151404183,-0.2763681857304636,-0.2039033523537617,1.9802512610037766,1.6981739802095364,-0.15317047042929555,-0.17484625633258172,-0.18995411491754122,-0.04682919616671531,-0.17073985171689202,-0.13627219884055994,-0.1460204485324019,-0.16277335621554875,-0.04479693465859001,-0.12773056112163536,-0.09887694701839096,-0.109245639431672,-0.12005455348110673,-0.24310440339792844,-0.26897673663067,0.0,0.0,0.0,0.15765008011457404,0.056472744518930584,1.6998273899992373,-0.043182318778083026,1.033152475528568,0.7927026303682907,1.0253041891776447,-0.25174347202710035,-0.17443695105073972,0.0,-0.04608572235855411,-0.26897673663067,0.0,-0.2859598268024702,-0.5987030127741119,-0.2280904851513402,0.0,-0.6034014164688665,1.0362048673379292,1.0278208978388343,-0.2763681857304636,0.0,0.0,0.0,0.0,0.0,0.0,-0.18513670599280938,0.629462362560759,-0.2528022571274291,-0.10165242812082498,-0.37040614717054365,-0.20054178206335468,-0.10552929294673166,0.16709803443756077,-0.018804219969162584,0.0,-0.018804219969162584,-0.018804219969162584,-0.04106127947471744,0.0,-0.04106127947471744,-0.04106127947471744,1
